,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2015-12-15 05:10:00,0.0,Y,35.0,7.9,11.2,336.0,13.0,1008.4
2015-12-15 05:11:00,0.0,Y,35.0,7.9,13.0,298.0,14.8,1008.4
2015-12-15 05:12:00,0.0,Y,35.0,7.9,11.2,281.0,13.0,1008.3
2015-12-15 05:13:00,0.0,Y,35.1,8.0,9.4,280.0,9.4,1008.3
2015-12-15 05:14:00,0.0,Y,35.0,7.9,9.4,292.0,11.2,1008.3
2015-12-15 05:15:00,0.0,Y,35.1,8.0,13.0,293.0,13.0,1008.3
2015-12-15 05:16:00,0.0,Y,35.2,8.1,11.2,270.0,13.0,1008.3
2015-12-15 05:17:00,0.0,Y,35.0,7.9,9.4,229.0,13.0,1008.3
2015-12-15 05:18:00,0.0,Y,35.1,8.0,9.4,227.0,9.4,1008.3
2015-12-15 05:19:00,0.0,Y,35.0,7.9,7.6,228.0,9.4,1008.3
2015-12-15 05:20:00,0.0,Y,35.0,7.9,5.4,177.0,7.6,1008.3
2015-12-15 05:21:00,0.0,Y,35.1,8.0,5.4,237.0,7.6,1008.3
2015-12-15 05:22:00,0.0,Y,35.1,8.0,5.4,314.0,7.6,1008.2
2015-12-15 05:23:00,0.0,Y,35.1,8.0,5.4,28.0,7.6,1008.2
2015-12-15 05:24:00,0.0,Y,35.1,8.0,5.4,72.0,7.6,1008.2
2015-12-15 05:25:00,0.0,Y,35.1,8.0,7.6,58.0,7.6,1008.2
2015-12-15 05:26:00,0.0,Y,35.2,8.1,5.4,47.0,7.6,1008.2
2015-12-15 05:27:00,0.0,Y,35.1,8.0,7.6,304.0,9.4,1008.2
2015-12-15 05:28:00,0.0,Y,35.2,8.1,9.4,293.0,13.0,1008.2
2015-12-15 05:29:00,0.0,Y,35.2,8.1,9.4,271.0,11.2,1008.2
2015-12-15 05:30:00,0.0,Y,35.1,8.0,7.6,283.0,9.4,1008.2
2015-12-15 05:31:00,0.0,Y,35.1,8.0,5.4,276.0,7.6,1008.2
2015-12-15 05:32:00,0.0,Y,35.0,7.9,1.8,164.0,3.6,1008.2
2015-12-15 05:33:00,0.0,Y,34.8,7.8,0.0,161.0,0.0,1008.2
2015-12-15 05:34:00,0.0,Y,34.8,7.8,0.0,120.0,0.0,1008.2
2015-12-15 05:35:00,0.0,Y,34.8,7.8,1.8,354.0,11.2,1008.2
2015-12-15 05:36:00,0.0,Y,34.9,7.9,9.4,354.0,11.2,1008.1
2015-12-15 05:37:00,0.0,Y,35.0,7.9,11.2,352.0,11.2,1008.1
2015-12-15 05:38:00,0.0,Y,35.0,7.9,11.2,13.0,13.0,1008.1
2015-12-15 05:39:00,0.0,Y,35.1,8.0,13.0,16.0,14.8,1008.1
2015-12-15 05:40:00,0.0,Y,35.1,8.0,13.0,5.0,14.8,1008.1
2015-12-15 05:41:00,0.0,Y,35.1,8.0,13.0,5.0,13.0,1008.1
2015-12-15 05:42:00,0.0,Y,35.1,8.0,11.2,2.0,13.0,1008.1
2015-12-15 05:43:00,0.0,Y,35.0,7.9,11.2,358.0,13.0,1008.1
2015-12-15 05:44:00,0.0,Y,35.0,7.9,9.4,8.0,11.2,1008.1
2015-12-15 05:45:00,0.0,Y,35.0,7.9,11.2,2.0,16.6,1008.0
2015-12-15 05:46:00,0.0,Y,35.1,8.0,13.0,348.0,16.6,1008.0
2015-12-15 05:47:00,0.0,Y,35.1,8.0,11.2,353.0,13.0,1008.0
2015-12-15 05:48:00,0.0,Y,34.9,8.6,11.2,11.0,13.0,1008.0
2015-12-15 05:49:00,0.0,Y,34.5,8.3,9.4,348.0,11.2,1008.0
2015-12-15 05:50:00,0.0,Y,34.4,8.9,11.2,0.0,14.8,1008.0
2015-12-15 05:51:00,0.0,Y,34.3,8.8,18.4,13.0,25.9,1008.0
2015-12-15 05:52:00,0.0,Y,34.2,8.8,16.6,2.0,22.3,1008.0
2015-12-15 05:53:00,0.0,Y,34.2,8.8,18.4,5.0,29.5,1008.0
2015-12-15 05:54:00,0.0,Y,34.1,8.7,22.3,3.0,31.3,1008.0
2015-12-15 05:55:00,0.0,Y,34.1,8.7,20.5,2.0,25.9,1008.0
2015-12-15 05:56:00,0.0,Y,34.3,8.8,25.9,1.0,31.3,1008.0
2015-12-15 05:57:00,0.0,Y,34.4,8.9,27.7,1.0,31.3,1008.1
2015-12-15 05:58:00,0.0,Y,34.5,9.0,27.7,2.0,31.3,1008.1
2015-12-15 05:59:00,0.0,Y,34.4,8.9,25.9,357.0,29.5,1008.1
2015-12-15 06:00:00,0.0,Y,34.5,9.0,20.5,0.0,24.1,1008.1
2015-12-15 06:01:00,0.0,Y,34.1,8.7,22.3,359.0,25.9,1008.1
2015-12-15 06:02:00,0.0,Y,34.1,8.7,24.1,8.0,25.9,1008.1
2015-12-15 06:03:00,0.0,Y,34.0,8.6,20.5,10.0,24.1,1008.1
2015-12-15 06:04:00,0.0,Y,34.0,8.6,20.5,9.0,25.9,1008.1
2015-12-15 06:05:00,0.0,Y,34.0,8.6,22.3,8.0,27.7,1008.1
2015-12-15 06:06:00,0.0,Y,34.0,8.6,18.4,4.0,20.5,1008.1
2015-12-15 06:07:00,0.0,Y,33.9,8.5,18.4,8.0,20.5,1008.1
2015-12-15 06:08:00,0.0,Y,33.8,8.4,20.5,15.0,25.9,1008.1
2015-12-15 06:09:00,0.0,Y,33.9,8.5,22.3,11.0,25.9,1008.1
2015-12-15 06:10:00,0.0,Y,33.9,8.5,18.4,10.0,22.3,1008.1
2015-12-15 06:11:00,0.0,Y,33.8,8.4,22.3,8.0,24.1,1008.1
2015-12-15 06:12:00,0.0,Y,33.8,8.4,18.4,11.0,24.1,1008.1
2015-12-15 06:13:00,0.0,Y,33.9,8.5,18.4,5.0,20.5,1008.1
2015-12-15 06:14:00,0.0,Y,34.0,8.6,16.6,3.0,18.4,1008.1
2015-12-15 06:15:00,0.0,Y,34.0,7.9,16.6,3.0,18.4,1008.1
2015-12-15 06:16:00,0.0,Y,34.0,7.9,13.0,0.0,14.8,1008.1
2015-12-15 06:17:00,0.0,Y,34.0,7.9,13.0,359.0,16.6,1008.1
2015-12-15 06:18:00,0.0,Y,34.0,8.6,14.8,359.0,16.6,1008.1
2015-12-15 06:19:00,0.0,Y,33.9,8.5,14.8,356.0,16.6,1008.1
2015-12-15 06:20:00,0.0,Y,33.9,8.5,13.0,5.0,14.8,1008.1
2015-12-15 06:21:00,0.0,Y,34.0,8.6,11.2,1.0,13.0,1008.1
2015-12-15 06:22:00,0.0,Y,34.0,8.6,14.8,3.0,14.8,1008.1
2015-12-15 06:23:00,0.0,Y,34.0,8.6,14.8,4.0,14.8,1008.1
2015-12-15 06:24:00,0.0,Y,33.9,8.5,14.8,3.0,16.6,1008.1
2015-12-15 06:25:00,0.0,Y,33.9,8.5,14.8,2.0,16.6,1008.1
2015-12-15 06:26:00,0.0,Y,34.0,8.6,13.0,5.0,14.8,1008.1
2015-12-15 06:27:00,0.0,Y,34.0,8.6,13.0,6.0,13.0,1008.1
2015-12-15 06:28:00,0.0,Y,34.0,8.6,11.2,7.0,13.0,1008.1
2015-12-15 06:29:00,0.0,Y,34.2,8.8,11.2,3.0,13.0,1008.1
2015-12-15 06:30:00,0.0,Y,34.1,8.7,13.0,1.0,13.0,1008.1
2015-12-15 06:31:00,0.0,Y,34.2,8.8,13.0,354.0,13.0,1008.1
2015-12-15 06:32:00,0.0,Y,34.2,8.8,11.2,357.0,13.0,1008.1
2015-12-15 06:33:00,0.0,Y,34.2,8.8,7.6,0.0,9.4,1008.1
2015-12-15 06:34:00,0.0,Y,34.1,8.7,7.6,355.0,9.4,1008.2
2015-12-15 06:35:00,0.0,Y,34.1,8.7,5.4,350.0,7.6,1008.2
2015-12-15 06:36:00,0.0,Y,34.1,8.7,5.4,340.0,7.6,1008.2
2015-12-15 06:37:00,0.0,Y,34.2,8.8,3.6,340.0,5.4,1008.2
2015-12-15 06:38:00,0.0,Y,34.0,8.6,0.0,340.0,1.8,1008.2
2015-12-15 06:39:00,0.0,Y,33.9,8.5,0.0,340.0,0.0,1008.2
2015-12-15 06:40:00,0.0,Y,33.9,8.5,0.0,332.0,0.0,1008.2
2015-12-15 06:41:00,0.0,Y,33.9,9.2,0.0,257.0,0.0,1008.3
2015-12-15 06:42:00,0.0,Y,33.9,8.5,0.0,257.0,0.0,1008.3
2015-12-15 06:43:00,0.0,Y,33.9,8.5,0.0,260.0,0.0,1008.3
2015-12-15 06:44:00,0.0,Y,33.9,8.5,5.4,217.0,9.4,1008.3
2015-12-15 06:45:00,0.0,Y,33.9,8.5,9.4,213.0,11.2,1008.3
2015-12-15 06:46:00,0.0,Y,33.9,9.2,11.2,212.0,11.2,1008.3
2015-12-15 06:47:00,0.0,Y,33.9,9.2,9.4,170.0,11.2,1008.3
2015-12-15 06:48:00,0.0,Y,33.9,9.2,13.0,165.0,13.0,1008.3
2015-12-15 06:49:00,0.0,Y,33.8,9.1,14.8,181.0,14.8,1008.3
2015-12-15 06:50:00,0.0,Y,33.8,9.1,16.6,171.0,18.4,1008.3
2015-12-15 06:51:00,0.0,Y,33.8,9.1,18.4,175.0,20.5,1008.3
2015-12-15 06:52:00,0.0,Y,33.8,8.4,24.1,166.0,27.7,1008.3
2015-12-15 06:53:00,0.0,Y,34.0,8.6,24.1,167.0,25.9,1008.4
2015-12-15 06:54:00,0.0,Y,33.9,7.8,18.4,166.0,18.4,1008.4
2015-12-15 06:55:00,0.0,Y,33.9,7.8,16.6,164.0,16.6,1008.4
2015-12-15 06:56:00,0.0,Y,33.9,7.8,16.6,172.0,20.5,1008.4
2015-12-15 06:57:00,0.0,Y,33.9,7.8,16.6,172.0,18.4,1008.4
2015-12-15 06:58:00,0.0,Y,33.9,7.8,16.6,179.0,18.4,1008.5
2015-12-15 06:59:00,0.0,Y,33.9,7.8,16.6,182.0,16.6,1008.5
2015-12-15 07:00:00,0.0,Y,33.9,7.8,16.6,177.0,18.4,1008.5
2015-12-15 07:01:00,0.0,Y,33.9,7.8,14.8,179.0,16.6,1008.5
2015-12-15 07:02:00,0.0,Y,33.9,7.8,13.0,181.0,14.8,1008.5
2015-12-15 07:03:00,0.0,Y,33.9,7.8,11.2,186.0,13.0,1008.6
2015-12-15 07:04:00,0.0,Y,33.9,7.8,9.4,221.0,11.2,1008.6
2015-12-15 07:05:00,0.0,Y,33.8,7.7,13.0,275.0,14.8,1008.6
2015-12-15 07:06:00,0.0,Y,33.7,7.6,16.6,311.0,18.4,1008.6
2015-12-15 07:07:00,0.0,Y,33.6,7.5,13.0,307.0,14.8,1008.6
2015-12-15 07:08:00,0.0,Y,33.5,7.5,14.8,330.0,14.8,1008.5
2015-12-15 07:09:00,0.0,Y,33.4,7.4,14.8,350.0,16.6,1008.5
2015-12-15 07:10:00,0.0,Y,33.4,7.4,11.2,352.0,14.8,1008.5
2015-12-15 07:11:00,0.0,Y,33.4,7.4,9.4,14.0,11.2,1008.4
2015-12-15 07:12:00,0.0,Y,33.4,7.4,13.0,29.0,14.8,1008.4
2015-12-15 07:13:00,0.0,Y,33.4,7.4,11.2,34.0,13.0,1008.4
2015-12-15 07:14:00,0.0,Y,33.4,7.4,9.4,46.0,11.2,1008.4
2015-12-15 07:15:00,0.0,Y,33.5,6.7,11.2,28.0,13.0,1008.4
2015-12-15 07:16:00,0.0,Y,33.6,6.8,7.6,9.0,9.4,1008.4
2015-12-15 07:17:00,0.0,Y,33.7,6.9,7.6,351.0,9.4,1008.4
2015-12-15 07:18:00,0.0,Y,33.7,6.9,9.4,339.0,11.2,1008.4
2015-12-15 07:19:00,0.0,Y,33.7,6.9,9.4,330.0,13.0,1008.4
2015-12-15 07:20:00,0.0,Y,33.7,6.9,11.2,7.0,13.0,1008.4
2015-12-15 07:21:00,0.0,Y,33.6,6.8,11.2,50.0,13.0,1008.4
2015-12-15 07:22:00,0.0,Y,33.6,6.8,11.2,56.0,13.0,1008.4
2015-12-15 07:23:00,0.0,Y,33.7,6.9,11.2,41.0,13.0,1008.4
2015-12-15 07:24:00,0.0,Y,33.7,6.9,9.4,24.0,11.2,1008.4
2015-12-15 07:25:00,0.0,Y,33.7,6.9,9.4,44.0,11.2,1008.4
2015-12-15 07:26:00,0.0,Y,33.7,6.9,7.6,53.0,7.6,1008.4
2015-12-15 07:27:00,0.0,Y,33.6,6.8,5.4,66.0,7.6,1008.4
2015-12-15 07:28:00,0.0,Y,33.6,6.8,1.8,102.0,3.6,1008.4
2015-12-15 07:29:00,0.0,Y,33.6,6.8,0.0,144.0,0.0,1008.4
2015-12-15 07:30:00,0.0,Y,33.6,6.8,0.0,115.0,0.0,1008.4
2015-12-15 07:31:00,0.0,Y,33.6,6.8,0.0,76.0,0.0,1008.4
2015-12-15 07:32:00,0.0,Y,33.6,6.8,5.4,54.0,7.6,1008.4
2015-12-15 07:33:00,0.0,Y,33.6,6.8,5.4,63.0,5.4,1008.4
2015-12-15 07:34:00,0.0,Y,33.6,6.8,3.6,55.0,5.4,1008.4
2015-12-15 07:35:00,0.0,Y,33.5,6.7,1.8,49.0,3.6,1008.5
2015-12-15 07:36:00,0.0,Y,33.6,6.8,0.0,36.0,0.0,1008.5
2015-12-15 07:37:00,0.0,Y,33.6,6.8,1.8,36.0,7.6,1008.5
2015-12-15 07:38:00,0.0,Y,33.6,6.8,9.4,82.0,11.2,1008.5
2015-12-15 07:39:00,0.0,Y,33.6,6.8,5.4,112.0,7.6,1008.5
2015-12-15 07:40:00,0.0,Y,33.6,6.8,3.6,125.0,5.4,1008.5
2015-12-15 07:41:00,0.0,Y,33.6,6.8,9.4,136.0,11.2,1008.5
2015-12-15 07:42:00,0.0,Y,33.6,6.8,11.2,136.0,11.2,1008.5
2015-12-15 07:43:00,0.0,Y,33.6,6.8,9.4,130.0,9.4,1008.5
2015-12-15 07:44:00,0.0,Y,33.5,6.7,11.2,125.0,11.2,1008.5
2015-12-15 07:45:00,0.0,Y,33.5,6.7,13.0,101.0,14.8,1008.5
2015-12-15 07:46:00,0.0,Y,33.4,6.6,16.6,88.0,18.4,1008.5
2015-12-15 07:47:00,0.0,Y,33.4,6.6,14.8,89.0,16.6,1008.5
2015-12-15 07:48:00,0.0,Y,33.4,6.6,13.0,96.0,14.8,1008.5
2015-12-15 07:49:00,0.0,Y,33.3,6.6,13.0,99.0,13.0,1008.5
2015-12-15 07:50:00,0.0,Y,33.3,7.3,13.0,96.0,14.8,1008.5
2015-12-15 07:51:00,0.0,Y,33.3,6.6,14.8,99.0,14.8,1008.5
2015-12-15 07:52:00,0.0,Y,33.3,6.6,14.8,94.0,14.8,1008.5
2015-12-15 07:53:00,0.0,Y,33.3,6.6,14.8,80.0,16.6,1008.5
2015-12-15 07:54:00,0.0,Y,33.3,6.6,13.0,76.0,13.0,1008.5
2015-12-15 07:55:00,0.0,Y,33.2,6.5,13.0,80.0,14.8,1008.5
2015-12-15 07:56:00,0.0,Y,33.3,6.6,14.8,78.0,14.8,1008.6
2015-12-15 07:57:00,0.0,Y,33.2,6.5,14.8,77.0,16.6,1008.6
2015-12-15 07:58:00,0.0,Y,33.2,6.5,14.8,76.0,14.8,1008.6
2015-12-15 07:59:00,0.0,Y,33.3,7.3,13.0,78.0,14.8,1008.6
2015-12-15 08:00:00,0.0,Y,33.2,7.2,11.2,78.0,13.0,1008.6
2015-12-15 08:01:00,0.0,Y,33.2,6.5,14.8,68.0,14.8,1008.6
2015-12-15 08:02:00,0.0,Y,33.2,7.2,13.0,73.0,14.8,1008.7
2015-12-15 08:03:00,0.0,Y,33.2,7.2,13.0,73.0,13.0,1008.7
2015-12-15 08:04:00,0.0,Y,33.2,7.2,14.8,68.0,16.6,1008.8
2015-12-15 08:05:00,0.0,Y,33.2,7.2,14.8,73.0,16.6,1008.8
2015-12-15 08:06:00,0.0,Y,33.2,7.2,14.8,69.0,16.6,1008.9
2015-12-15 08:07:00,0.0,Y,32.7,9.5,14.8,72.0,16.6,1009.0
2015-12-15 08:08:00,0.0,Y,32.0,9.5,18.4,63.0,22.3,1009.2
2015-12-15 08:09:00,0.0,Y,31.8,9.9,29.5,53.0,33.5,1009.3
2015-12-15 08:10:00,0.0,Y,31.6,9.8,29.5,53.0,33.5,1009.3
2015-12-15 08:11:00,0.0,Y,31.5,10.2,27.7,49.0,29.5,1009.4
2015-12-15 08:12:00,0.0,Y,31.5,10.2,29.5,44.0,31.3,1009.4
2015-12-15 08:13:00,0.0,Y,31.5,10.2,27.7,49.0,29.5,1009.4
2015-12-15 08:14:00,0.0,Y,31.5,10.2,22.3,44.0,25.9,1009.4
2015-12-15 08:15:00,0.0,Y,31.5,10.2,24.1,57.0,25.9,1009.4
2015-12-15 08:16:00,0.0,Y,31.5,10.8,20.5,63.0,25.9,1009.4
2015-12-15 08:17:00,0.0,Y,31.4,10.7,20.5,69.0,22.3,1009.4
2015-12-15 08:18:00,0.0,Y,31.3,10.6,16.6,65.0,20.5,1009.4
2015-12-15 08:19:00,0.0,Y,31.3,10.6,14.8,62.0,16.6,1009.5
2015-12-15 08:20:00,0.0,Y,31.2,11.1,13.0,61.0,14.8,1009.5
2015-12-15 08:21:00,0.0,Y,31.1,11.0,16.6,48.0,20.5,1009.5
2015-12-15 08:22:00,0.0,Y,31.1,11.0,16.6,48.0,18.4,1009.6
2015-12-15 08:23:00,0.0,Y,31.1,11.0,16.6,47.0,20.5,1009.6
2015-12-15 08:24:00,0.0,Y,31.0,10.9,18.4,32.0,22.3,1009.6
2015-12-15 08:25:00,0.0,Y,31.0,10.9,18.4,42.0,20.5,1009.7
2015-12-15 08:26:00,0.0,Y,30.9,10.8,16.6,43.0,18.4,1009.7
2015-12-15 08:27:00,0.0,Y,30.9,10.8,13.0,35.0,14.8,1009.7
2015-12-15 08:28:00,0.0,Y,30.9,10.8,14.8,41.0,14.8,1009.8
2015-12-15 08:29:00,0.0,Y,30.9,10.8,11.2,45.0,14.8,1009.8
2015-12-15 08:30:00,0.0,Y,30.9,10.8,11.2,35.0,13.0,1009.8
2015-12-15 08:31:00,0.0,Y,30.9,10.8,13.0,31.0,13.0,1009.9
2015-12-15 08:32:00,0.0,Y,30.8,10.7,13.0,30.0,14.8,1009.9
2015-12-15 08:33:00,0.0,Y,30.8,11.2,13.0,28.0,14.8,1010.0
2015-12-15 08:34:00,0.0,Y,30.8,11.2,11.2,19.0,13.0,1010.0
2015-12-15 08:35:00,0.0,Y,30.8,10.7,9.4,14.0,11.2,1010.1
2015-12-15 08:36:00,0.0,Y,30.8,11.2,9.4,4.0,11.2,1010.1
2015-12-15 08:37:00,0.0,Y,30.7,11.1,7.6,358.0,9.4,1010.1
2015-12-15 08:38:00,0.0,Y,30.7,11.1,9.4,4.0,9.4,1010.2
2015-12-15 08:39:00,0.0,Y,30.7,11.1,7.6,31.0,9.4,1010.2
2015-12-15 08:40:00,0.0,Y,30.7,11.1,9.4,31.0,11.2,1010.3
2015-12-15 08:41:00,0.0,Y,30.6,11.1,11.2,25.0,11.2,1010.3
2015-12-15 08:42:00,0.0,Y,30.7,11.1,11.2,6.0,11.2,1010.4
2015-12-15 08:43:00,0.0,Y,30.7,11.1,13.0,359.0,14.8,1010.5
2015-12-15 08:44:00,0.0,Y,30.7,11.1,14.8,355.0,14.8,1010.6
2015-12-15 08:45:00,0.0,Y,30.7,11.1,14.8,353.0,16.6,1010.7
2015-12-15 08:46:00,0.0,Y,30.7,11.1,14.8,353.0,16.6,1010.8
2015-12-15 08:47:00,0.0,Y,30.6,11.1,11.2,3.0,13.0,1010.9
2015-12-15 08:48:00,0.0,Y,30.6,11.1,9.4,21.0,11.2,1011.1
2015-12-15 08:49:00,0.0,Y,30.6,11.1,9.4,42.0,9.4,1011.2
2015-12-15 08:50:00,0.0,Y,30.6,11.1,9.4,74.0,9.4,1011.3
2015-12-15 08:51:00,0.0,Y,30.7,11.1,11.2,87.0,13.0,1011.4
2015-12-15 08:52:00,0.0,Y,30.7,11.1,14.8,104.0,14.8,1011.5
2015-12-15 08:53:00,0.0,Y,30.8,11.2,16.6,107.0,18.4,1011.5
2015-12-15 08:54:00,0.0,Y,30.8,11.2,20.5,118.0,22.3,1011.6
2015-12-15 08:55:00,0.0,Y,30.8,11.2,20.5,118.0,27.7,1011.6
2015-12-15 08:56:00,0.0,Y,30.9,11.3,20.5,121.0,24.1,1011.7
2015-12-15 08:57:00,0.0,Y,30.7,11.1,16.6,122.0,20.5,1011.7
2015-12-15 08:58:00,0.0,Y,30.6,11.1,14.8,115.0,14.8,1011.7
2015-12-15 08:59:00,0.0,Y,30.5,11.0,14.8,114.0,18.4,1011.7
2015-12-15 09:00:00,0.0,Y,30.5,11.5,13.0,95.0,16.6,1011.8
2015-12-15 09:01:00,0.0,Y,30.5,11.5,14.8,81.0,16.6,1011.8
2015-12-15 09:02:00,0.0,Y,30.5,11.5,16.6,87.0,16.6,1011.8
2015-12-15 09:03:00,0.0,Y,30.5,11.5,16.6,96.0,16.6,1011.9
2015-12-15 09:04:00,0.0,Y,30.4,11.4,22.3,110.0,29.5,1012.0
2015-12-15 09:05:00,0.0,Y,30.2,11.2,27.7,112.0,35.3,1012.0
2015-12-15 09:06:00,0.0,Y,30.2,11.7,29.5,124.0,35.3,1012.0
2015-12-15 09:07:00,0.0,Y,29.8,11.3,29.5,118.0,31.3,1012.1
2015-12-15 09:08:00,0.0,Y,29.5,11.5,27.7,126.0,31.3,1012.1
2015-12-15 09:09:00,0.0,Y,29.4,11.5,24.1,119.0,27.7,1012.1
2015-12-15 09:10:00,0.0,Y,29.3,11.4,24.1,123.0,27.7,1012.1
2015-12-15 09:11:00,0.0,Y,29.2,11.7,24.1,118.0,27.7,1012.1
2015-12-15 09:12:00,0.0,Y,29.2,11.7,24.1,118.0,27.7,1012.1
2015-12-15 09:13:00,0.0,Y,29.1,12.1,27.7,118.0,31.3,1012.1
2015-12-15 09:14:00,0.0,Y,29.0,12.0,27.7,115.0,29.5,1012.2
2015-12-15 09:15:00,0.0,Y,29.0,12.4,25.9,118.0,29.5,1012.2
2015-12-15 09:16:00,0.0,Y,29.0,12.4,22.3,108.0,24.1,1012.2
2015-12-15 09:17:00,0.0,Y,28.9,12.8,22.3,102.0,25.9,1012.2
2015-12-15 09:18:00,0.0,Y,28.8,12.7,22.3,93.0,25.9,1012.3
2015-12-15 09:19:00,0.0,Y,28.7,12.6,20.5,89.0,25.9,1012.3
2015-12-15 09:20:00,0.0,Y,28.7,13.0,18.4,85.0,22.3,1012.4
2015-12-15 09:21:00,0.0,Y,28.6,12.9,16.6,89.0,18.4,1012.4
2015-12-15 09:22:00,0.0,Y,28.6,13.3,14.8,82.0,14.8,1012.4
2015-12-15 09:23:00,0.0,Y,28.5,13.6,14.8,78.0,16.6,1012.4
2015-12-15 09:24:00,0.0,Y,28.3,13.0,13.0,73.0,16.6,1012.4
2015-12-15 09:25:00,0.0,Y,28.1,13.2,16.6,72.0,20.5,1012.5
2015-12-15 09:26:00,0.0,Y,27.9,14.2,20.5,67.0,24.1,1012.5
2015-12-15 09:27:00,0.0,Y,27.7,14.0,18.4,74.0,24.1,1012.5
2015-12-15 09:28:00,0.0,Y,27.9,13.8,18.4,84.0,18.4,1012.5
2015-12-15 09:29:00,0.0,Y,27.7,15.0,22.3,71.0,29.5,1012.5
2015-12-15 09:30:00,0.0,Y,27.3,14.7,22.3,79.0,29.5,1012.6
2015-12-15 09:31:00,0.0,Y,27.2,14.9,16.6,50.0,18.4,1012.7
2015-12-15 09:32:00,0.0,Y,27.0,15.1,20.5,56.0,22.3,1012.7
2015-12-15 09:33:00,0.0,Y,26.8,14.5,22.3,52.0,25.9,1012.7
2015-12-15 09:34:00,0.0,Y,26.7,15.4,22.3,70.0,25.9,1012.7
2015-12-15 09:35:00,0.0,Y,26.7,15.1,22.3,65.0,25.9,1012.7
2015-12-15 09:36:00,0.0,Y,26.8,15.2,22.3,69.0,27.7,1012.7
2015-12-15 09:37:00,0.0,Y,26.8,15.2,27.7,59.0,31.3,1012.8
2015-12-15 09:38:00,0.0,Y,26.6,15.3,24.1,54.0,27.7,1012.8
2015-12-15 09:39:00,0.0,Y,26.4,15.1,27.7,67.0,31.3,1012.8
2015-12-15 09:40:00,0.0,Y,26.4,14.8,27.7,70.0,31.3,1012.8
2015-12-15 09:41:00,0.0,Y,26.6,15.0,24.1,80.0,31.3,1012.8
2015-12-15 09:42:00,0.0,Y,26.5,15.5,24.1,85.0,29.5,1012.8
2015-12-15 09:43:00,0.0,Y,26.3,15.0,27.7,83.0,29.5,1012.8
2015-12-15 09:44:00,0.0,Y,26.3,15.7,25.9,84.0,27.7,1012.8
2015-12-15 09:45:00,0.0,Y,26.1,15.2,25.9,89.0,29.5,1012.9
2015-12-15 09:46:00,0.0,Y,26.3,15.0,27.7,87.0,29.5,1012.9
2015-12-15 09:47:00,0.0,Y,26.3,15.7,22.3,81.0,24.1,1012.9
2015-12-15 09:48:00,0.0,Y,26.1,15.5,27.7,66.0,29.5,1012.9
2015-12-15 09:49:00,0.0,Y,26.0,15.7,29.5,64.0,31.3,1013.0
2015-12-15 09:50:00,0.0,Y,26.1,15.2,29.5,61.0,33.5,1013.0
2015-12-15 09:51:00,0.0,Y,26.2,15.6,25.9,67.0,29.5,1013.0
2015-12-15 09:52:00,0.0,Y,26.1,14.9,27.7,64.0,31.3,1013.0
2015-12-15 09:53:00,0.0,Y,26.1,15.2,29.5,68.0,33.5,1013.0
2015-12-15 09:54:00,0.0,Y,26.1,15.2,31.3,68.0,35.3,1013.0
2015-12-15 09:55:00,0.0,Y,25.9,15.6,33.5,66.0,37.1,1013.0
2015-12-15 09:56:00,0.0,Y,25.8,15.5,33.5,66.0,37.1,1013.0
2015-12-15 09:57:00,0.0,Y,25.9,15.6,35.3,66.0,38.9,1012.9
2015-12-15 09:58:00,0.0,Y,25.8,15.8,33.5,68.0,38.9,1012.9
2015-12-15 09:59:00,0.0,Y,25.7,15.7,35.3,72.0,38.9,1012.9
2015-12-15 10:00:00,0.0,Y,25.6,15.6,33.5,70.0,37.1,1012.9
2015-12-15 10:01:00,0.0,Y,25.6,15.6,35.3,72.0,38.9,1012.9
2015-12-15 10:02:00,0.0,Y,25.8,15.2,33.5,70.0,38.9,1012.9
2015-12-15 10:03:00,0.0,Y,25.8,15.5,33.5,70.0,40.7,1012.9
2015-12-15 10:04:00,0.0,Y,25.7,15.7,33.5,69.0,37.1,1012.9
2015-12-15 10:05:00,0.0,Y,25.6,15.6,35.3,67.0,42.5,1012.8
2015-12-15 10:06:00,0.0,Y,25.5,15.5,37.1,71.0,38.9,1012.8
2015-12-15 10:07:00,0.0,Y,25.5,15.5,37.1,68.0,40.7,1012.7
2015-12-15 10:08:00,0.0,Y,25.5,15.5,38.9,74.0,44.3,1012.7
2015-12-15 10:09:00,0.0,Y,25.6,15.6,35.3,74.0,44.3,1012.7
2015-12-15 10:10:00,0.0,Y,25.5,15.8,35.3,72.0,40.7,1012.7
2015-12-15 10:11:00,0.0,Y,25.6,15.6,38.9,72.0,46.4,1012.7
2015-12-15 10:12:00,0.0,Y,25.6,15.9,37.1,71.0,44.3,1012.7
2015-12-15 10:13:00,0.0,Y,25.6,15.6,38.9,67.0,48.2,1012.7
2015-12-15 10:14:00,0.0,Y,25.7,15.4,38.9,68.0,48.2,1012.7
2015-12-15 10:15:00,0.0,Y,25.6,15.3,33.5,68.0,37.1,1012.6
2015-12-15 10:16:00,0.0,Y,25.6,15.3,31.3,74.0,40.7,1012.6
2015-12-15 10:17:00,0.0,Y,25.5,15.2,38.9,71.0,44.3,1012.7
2015-12-15 10:18:00,0.0,Y,25.4,14.8,42.5,68.0,51.8,1012.6
