,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2009-01-19 22:00:00,0.0,Y,30.9,16.3,18.4,359.0,22.3,1011.0
2009-01-19 22:01:00,0.0,Y,31.1,16.2,18.4,0.0,22.3,1011.0
2009-01-19 22:02:00,0.0,Y,31.1,16.2,18.4,4.0,24.1,1011.0
2009-01-19 22:03:00,0.0,Y,30.9,16.1,18.4,4.0,25.9,1011.0
2009-01-19 22:04:00,0.0,Y,31.3,16.1,20.5,0.0,24.1,1011.0
2009-01-19 22:05:00,,F,,,,,,
2009-01-19 22:06:00,,F,31.4,16.2,14.8,1.0,20.5,1011.0
2009-01-19 22:07:00,, ,,,,,,
2009-01-19 22:08:00,0.0,Y,31.0,16.3,14.8,10.0,22.3,1010.9
2009-01-19 22:09:00,0.0,Y,30.9,16.1,22.3,356.0,24.1,1011.0
2009-01-19 22:10:00,0.0,Y,31.2,16.1,,,,1010.9
2009-01-19 22:11:00,, ,,,,,,
2009-01-19 22:12:00,0.0,Y,31.1,16.0,22.3,345.0,25.9,1010.9
2009-01-19 22:13:00,0.0,Y,31.4,16.2,22.3,347.0,29.5,1010.9
2009-01-19 22:14:00,0.0,Y,31.6,16.3,20.5,354.0,27.7,1010.9
2009-01-19 22:15:00,, ,,,,,,
2009-01-19 22:16:00,0.0,Y,31.4,16.2,24.1,7.0,29.5,1010.9
2009-01-19 22:17:00,0.0,Y,31.5,16.1,,,,1010.9
2009-01-19 22:18:00,0.0,Y,31.6,16.1,27.7,343.0,31.3,1010.9
2009-01-19 22:19:00,0.0,Y,31.4,16.0,20.5,350.0,25.9,1010.9
2009-01-19 22:20:00,0.0,Y,31.7,16.0,18.4,349.0,24.1,1010.8
2009-01-19 22:21:00,,F,,,,,,
2009-01-19 22:22:00,, ,,,,,,
2009-01-19 22:23:00,,F,31.7,16.0,24.1,11.0,29.5,1010.8
2009-01-19 22:24:00,, ,,,,,,
2009-01-19 22:25:00,0.0,Y,31.7,16.2,16.6,8.0,24.1,1010.8
2009-01-19 22:26:00,0.0,Y,31.9,16.1,20.5,3.0,25.9,1010.8
2009-01-19 22:27:00,0.0,Y,32.2,16.0,24.1,10.0,29.5,1010.8
2009-01-19 22:28:00,0.0,Y,32.2,15.8,22.3,0.0,25.9,1010.7
2009-01-19 22:29:00,0.0,Y,32.1,15.9,22.3,356.0,27.7,1010.8
2009-01-19 22:30:00,, ,,,,,,
2009-01-19 22:31:00,0.0,Y,32.1,15.7,24.1,342.0,31.3,1010.8
2009-01-19 22:32:00,, ,,,,,,
2009-01-19 22:33:00,0.0,Y,32.4,15.7,24.1,345.0,27.7,1010.8
2009-01-19 22:34:00,0.0,Y,32.2,15.6,16.6,336.0,22.3,1010.8
2009-01-19 22:35:00,0.0,Y,32.1,15.5,16.6,353.0,22.3,1010.7
2009-01-19 22:36:00,, ,,,,,,
2009-01-19 22:37:00,0.0,Y,32.3,15.4,16.6,339.0,22.3,1010.7
2009-01-19 22:38:00,0.0,Y,32.3,15.1,24.1,338.0,29.5,1010.7
2009-01-19 22:39:00,0.0,Y,32.2,15.0,29.5,335.0,38.9,1010.7
2009-01-19 22:40:00,, ,,,,,,
2009-01-19 22:41:00,0.0,Y,32.0,15.1,29.5,347.0,33.5,1010.7
2009-01-19 22:42:00,0.0,Y,32.4,15.3,20.5,346.0,25.9,1010.7
2009-01-19 22:43:00,0.0,Y,32.4,15.1,29.5,339.0,33.5,1010.7
2009-01-19 22:44:00,0.0,Y,32.8,15.0,27.7,349.0,31.3,1010.7
2009-01-19 22:45:00,0.0,Y,32.9,15.3,22.3,353.0,27.7,1010.7
2009-01-19 22:46:00,0.0,Y,33.2,15.1,24.1,352.0,29.5,1010.7
2009-01-19 22:47:00,0.0,Y,33.3,14.8,22.3,339.0,27.7,1010.7
2009-01-19 22:48:00,, ,,,,,,
2009-01-19 22:49:00,0.0,Y,32.8,14.8,22.3,335.0,31.3,1010.7
2009-01-19 22:50:00,, ,,,,,,
2009-01-19 22:51:00,0.0,Y,33.1,14.8,25.9,329.0,31.3,1010.7
2009-01-19 22:52:00,,F,,,,,,
2009-01-19 22:53:00,, ,,,,,,
2009-01-19 22:54:00,,F,32.7,14.8,24.1,340.0,27.7,1010.7
2009-01-19 22:55:00,0.0,Y,32.6,14.9,22.3,347.0,27.7,1010.6
2009-01-19 22:56:00,0.0,Y,32.8,14.8,20.5,335.0,25.9,1010.6
2009-01-19 22:57:00,0.0,Y,32.8,14.8,22.3,335.0,25.9,1010.6
2009-01-19 22:58:00,, ,,,,,,
2009-01-19 22:59:00,0.0,Y,33.2,14.7,25.9,338.0,35.3,1010.6
2009-01-19 23:00:00,, ,,,,,,
2009-01-19 23:01:00,0.0,Y,33.4,14.5,22.3,359.0,27.7,1010.6
2009-01-19 23:02:00,0.0,Y,32.9,14.5,25.9,352.0,31.3,1010.6
2009-01-19 23:03:00,0.0,Y,32.8,14.3,25.9,349.0,33.5,1010.7
2009-01-19 23:04:00,0.0,Y,33.2,14.3,25.9,340.0,33.5,1010.7
2009-01-19 23:05:00,0.0,Y,32.9,14.0,25.9,338.0,31.3,1010.7
2009-01-19 23:06:00,0.0,Y,32.9,14.3,25.9,331.0,31.3,1010.6
2009-01-19 23:07:00,, ,,,,,,
2009-01-19 23:08:00,0.0,Y,33.7,14.3,22.3,333.0,27.7,1010.6
2009-01-19 23:09:00,, ,,,,,,
2009-01-19 23:10:00,0.0,Y,33.5,14.2,27.7,354.0,33.5,1010.6
2009-01-19 23:11:00,0.0,Y,33.1,14.1,20.5,353.0,27.7,1010.6
2009-01-19 23:12:00,0.0,Y,32.9,14.0,18.4,340.0,27.7,1010.6
2009-01-19 23:13:00,0.0,Y,33.6,14.2,24.1,323.0,29.5,1010.6
2009-01-19 23:14:00,0.0,Y,33.5,14.0,,,,1010.5
2009-01-19 23:15:00,0.0,Y,33.3,14.2,29.5,339.0,38.9,1010.6
2009-01-19 23:16:00,0.0,Y,33.0,14.0,29.5,353.0,35.3,1010.6
2009-01-19 23:17:00,, ,,,,,,
2009-01-19 23:18:00,0.0,Y,33.3,13.9,25.9,343.0,33.5,1010.5
2009-01-19 23:19:00,, ,,,,,,
2009-01-19 23:20:00,0.0,Y,33.7,14.1,27.7,352.0,31.3,1010.5
2009-01-19 23:21:00,0.0,Y,33.5,14.0,29.5,350.0,38.9,1010.5
2009-01-19 23:22:00,0.0,Y,33.2,14.3,27.7,339.0,35.3,1010.5
2009-01-19 23:23:00,, ,,,,,,
2009-01-19 23:24:00,0.0,Y,33.8,14.0,22.3,346.0,24.1,1010.5
2009-01-19 23:25:00,, ,,,,,,
2009-01-19 23:26:00,0.0,Y,33.4,13.9,27.7,352.0,33.5,1010.5
2009-01-19 23:27:00,0.0,Y,33.7,13.9,27.7,357.0,33.5,1010.5
2009-01-19 23:28:00,0.0,Y,33.8,13.6,25.9,0.0,31.3,1010.5
2009-01-19 23:29:00,0.0,Y,33.6,13.5,22.3,1.0,31.3,1010.5
2009-01-19 23:30:00,0.0,Y,33.5,13.6,20.5,340.0,24.1,1010.5
2009-01-19 23:31:00,0.0,Y,33.5,13.6,25.9,343.0,31.3,1010.4
2009-01-19 23:32:00,0.0,Y,33.4,13.6,20.5,335.0,27.7,1010.4
2009-01-19 23:33:00,0.0,Y,33.8,13.6,14.8,326.0,20.5,1010.5
2009-01-19 23:34:00,, ,,,,,,
2009-01-19 23:35:00,0.0,Y,33.6,13.5,20.5,342.0,25.9,1010.5
2009-01-19 23:36:00,0.0,Y,34.2,13.5,20.5,325.0,25.9,1010.4
2009-01-19 23:37:00,0.0,Y,34.0,13.6,22.3,328.0,27.7,1010.4
2009-01-19 23:38:00,, ,,,,,,
2009-01-19 23:39:00,0.0,Y,34.3,13.6,22.3,321.0,25.9,1010.4
2009-01-19 23:40:00,0.0,Y,33.8,13.3,22.3,332.0,27.7,1010.4
2009-01-19 23:41:00,0.0,Y,34.1,13.3,27.7,342.0,35.3,1010.4
2009-01-19 23:42:00,0.0,Y,33.8,13.3,25.9,339.0,31.3,1010.4
2009-01-19 23:43:00,0.0,Y,33.4,13.2,24.1,340.0,29.5,1010.4
2009-01-19 23:44:00,0.0,Y,34.2,13.5,,,,1010.2
2009-01-19 23:45:00,0.0,Y,33.7,13.4,24.1,340.0,29.5,1010.4
2009-01-19 23:46:00,0.0,Y,33.7,13.2,,,,1010.4
2009-01-19 23:47:00,, ,,,,,,
2009-01-19 23:48:00,0.0,Y,34.1,13.3,22.3,331.0,29.5,1010.4
2009-01-19 23:49:00,0.0,Y,33.6,13.3,29.5,323.0,40.7,1010.2
2009-01-19 23:50:00,, ,,,,,,
2009-01-19 23:51:00,0.0,Y,34.2,13.5,22.3,339.0,27.7,1010.2
2009-01-19 23:52:00,0.0,Y,34.1,13.1,20.5,329.0,27.7,1010.2
2009-01-19 23:53:00,0.0,Y,34.2,13.2,20.5,326.0,27.7,1010.2
2009-01-19 23:54:00,, ,,,,,,
2009-01-19 23:55:00,0.0,Y,34.5,13.5,20.5,314.0,25.9,1010.2
2009-01-19 23:56:00,,F,,,,,,
2009-01-19 23:57:00,,F,34.9,13.6,22.3,345.0,25.9,1010.2
2009-01-19 23:58:00,0.0,Y,34.4,13.5,20.5,325.0,24.1,1010.1
2009-01-19 23:59:00,0.0,Y,34.6,13.6,22.3,328.0,25.9,1010.2
2009-01-20 00:00:00,, ,,,,,,
2009-01-20 00:01:00,0.0,Y,35.0,13.5,22.3,329.0,25.9,1010.2
2009-01-20 00:02:00,0.0,Y,35.2,13.4,14.8,359.0,20.5,1010.1
2009-01-20 00:03:00,0.0,Y,35.0,13.3,16.6,356.0,22.3,1010.2
2009-01-20 00:04:00,0.0,Y,34.2,13.2,24.1,353.0,29.5,1010.1
2009-01-20 00:05:00,0.0,Y,34.3,13.4,27.7,338.0,35.3,1010.1
2009-01-20 00:06:00,0.0,Y,34.5,13.5,29.5,333.0,33.5,1010.1
2009-01-20 00:07:00,0.0,Y,34.5,13.5,24.1,339.0,29.5,1010.1
2009-01-20 00:08:00,0.0,Y,34.9,13.4,24.1,339.0,38.9,1010.1
2009-01-20 00:09:00,0.0,Y,34.5,13.2,27.7,350.0,35.3,1010.1
2009-01-20 00:10:00,,F,,,,,,
2009-01-20 00:11:00,,F,34.7,13.3,24.1,343.0,31.3,1010.1
2009-01-20 00:12:00,, ,,,,,,
2009-01-20 00:13:00,0.0,Y,35.5,13.6,25.9,350.0,29.5,1010.1
2009-01-20 00:14:00,0.0,Y,35.2,13.4,25.9,349.0,33.5,1010.0
2009-01-20 00:15:00,0.0,Y,34.9,13.4,22.3,343.0,25.9,1010.0
2009-01-20 00:16:00,0.0,Y,35.0,13.3,22.3,336.0,31.3,1010.1
2009-01-20 00:17:00,0.0,Y,35.0,13.3,20.5,329.0,24.1,1010.1
2009-01-20 00:18:00,0.0,Y,35.1,13.0,22.3,0.0,27.7,1010.0
2009-01-20 00:19:00,0.0,Y,35.7,13.2,18.4,328.0,24.1,1010.0
2009-01-20 00:20:00,, ,,,,,,
2009-01-20 00:21:00,0.0,Y,36.0,13.2,20.5,338.0,25.9,1010.0
2009-01-20 00:22:00,0.0,Y,35.2,12.9,20.5,338.0,29.5,1010.0
2009-01-20 00:23:00,0.0,Y,34.9,12.9,22.3,343.0,29.5,1010.0
2009-01-20 00:24:00,, ,,,,,,
2009-01-20 00:25:00,0.0,Y,35.3,13.1,25.9,356.0,31.3,1010.0
2009-01-20 00:26:00,0.0,Y,35.4,13.2,24.1,353.0,29.5,1010.0
2009-01-20 00:27:00,0.0,Y,36.0,13.2,22.3,359.0,31.3,1010.0
2009-01-20 00:28:00,0.0,Y,34.9,12.7,18.4,1.0,24.1,1010.0
2009-01-20 00:29:00,, ,,,,,,
2009-01-20 00:30:00,0.0,Y,34.9,12.7,25.9,316.0,29.5,1009.9
2009-01-20 00:31:00,0.0,Y,34.9,12.7,25.9,316.0,31.3,1009.9
2009-01-20 00:32:00,0.0,Y,35.0,12.6,27.7,301.0,33.5,1010.0
2009-01-20 00:33:00,0.0,Y,35.4,12.5,31.3,329.0,38.9,1010.0
2009-01-20 00:34:00,0.0,Y,35.9,12.8,29.5,345.0,35.3,1009.9
2009-01-20 00:35:00,0.0,Y,36.0,12.7,,,,1009.9
2009-01-20 00:36:00,0.0,Y,35.8,12.7,,,,1010.0
2009-01-20 00:37:00,0.0,Y,35.3,12.6,27.7,336.0,33.5,1010.0
2009-01-20 00:38:00,0.0,Y,35.5,12.7,22.3,328.0,29.5,1009.9
2009-01-20 00:39:00,0.0,Y,36.1,12.6,20.5,322.0,24.1,1009.9
2009-01-20 00:40:00,, ,,,,,,
2009-01-20 00:41:00,0.0,Y,35.1,12.7,,,,1009.9
2009-01-20 00:42:00,, ,,,,,,
2009-01-20 00:43:00,0.0,Y,35.4,12.2,27.7,350.0,33.5,1009.9
2009-01-20 00:44:00,0.0,Y,35.6,12.6,27.7,350.0,31.3,1009.9
2009-01-20 00:45:00,0.0,Y,36.1,12.6,29.5,354.0,35.3,1009.8
2009-01-20 00:46:00,0.0,Y,35.9,12.6,29.5,353.0,35.3,1009.8
2009-01-20 00:47:00,0.0,Y,35.5,12.4,24.1,356.0,31.3,1009.8
2009-01-20 00:48:00,0.0,Y,35.6,12.6,24.1,354.0,29.5,1009.8
2009-01-20 00:49:00,0.0,Y,36.1,12.4,22.3,354.0,31.3,1009.8
2009-01-20 00:50:00,, ,,,,,,
2009-01-20 00:51:00,0.0,Y,35.6,12.1,27.7,353.0,35.3,1009.8
2009-01-20 00:52:00,, ,,,,,,
2009-01-20 00:53:00,0.0,Y,36.4,12.4,16.6,335.0,24.1,1009.7
2009-01-20 00:54:00,0.0,Y,36.0,12.5,20.5,332.0,25.9,1009.7
2009-01-20 00:55:00,0.0,Y,36.1,12.7,22.3,349.0,25.9,1009.7
2009-01-20 00:56:00,, ,,,,,,
2009-01-20 00:57:00,0.0,Y,36.5,12.6,27.7,359.0,31.3,1009.6
2009-01-20 00:58:00,0.0,Y,35.5,12.4,24.1,359.0,29.5,1009.6
2009-01-20 00:59:00,0.0,Y,35.8,12.2,,,,1009.6
2009-01-20 01:00:00,, ,,,,,,
2009-01-20 01:01:00,0.0,Y,36.3,12.2,25.9,193.0,33.5,1009.6
2009-01-20 01:02:00,, ,,,,,,
2009-01-20 01:03:00,0.0,Y,36.5,12.1,25.9,16.0,31.3,1009.6
2009-01-20 01:04:00,0.0,Y,36.5,11.8,24.1,7.0,27.7,1009.6
2009-01-20 01:05:00,0.0,Y,36.1,12.2,25.9,354.0,31.3,1009.6
2009-01-20 01:06:00,0.0,Y,36.4,12.4,24.1,343.0,31.3,1009.6
2009-01-20 01:07:00,0.0,Y,37.1,12.3,29.5,336.0,38.9,1009.5
2009-01-20 01:08:00,0.0,Y,36.2,11.6,29.5,342.0,33.5,1009.5
2009-01-20 01:09:00,0.0,Y,36.1,11.6,,,,1009.5
2009-01-20 01:10:00,, ,,,,,,
2009-01-20 01:11:00,0.0,Y,36.3,12.0,20.5,325.0,27.7,1009.5
2009-01-20 01:12:00,0.0,Y,36.3,12.0,20.5,325.0,22.3,1009.4
2009-01-20 01:13:00,0.0,Y,36.7,11.6,18.4,350.0,29.5,1009.5
2009-01-20 01:14:00,0.0,Y,37.0,11.1,24.1,0.0,27.7,1009.5
2009-01-20 01:15:00,0.0,Y,36.7,11.1,24.1,342.0,29.5,1009.5
2009-01-20 01:16:00,0.0,Y,36.8,11.3,29.5,329.0,38.9,1009.5
2009-01-20 01:17:00,0.0,Y,36.6,11.5,25.9,335.0,29.5,1009.4
2009-01-20 01:18:00,0.0,Y,36.1,11.6,24.1,332.0,31.3,1009.4
2009-01-20 01:19:00,, ,,,,,,
2009-01-20 01:20:00,0.0,Y,36.0,12.0,25.9,308.0,31.3,1009.4
2009-01-20 01:21:00,0.0,Y,37.0,11.9,16.6,309.0,22.3,1009.3
2009-01-20 01:22:00,0.0,Y,37.1,11.8,22.3,331.0,29.5,1009.3
2009-01-20 01:23:00,, ,,,,,,
2009-01-20 01:24:00,0.0,Y,36.8,11.5,24.1,335.0,29.5,1009.3
2009-01-20 01:25:00,0.0,Y,36.5,11.3,27.7,353.0,33.5,1009.2
2009-01-20 01:26:00,, ,,,,,,
2009-01-20 01:27:00,0.0,Y,37.7,11.8,29.5,1.0,33.5,1009.2
2009-01-20 01:28:00,0.0,Y,36.4,11.4,20.5,350.0,24.1,1009.2
2009-01-20 01:29:00,0.0,Y,37.1,11.5,27.7,343.0,35.3,1009.1
2009-01-20 01:30:00,, ,,,,,,
2009-01-20 01:31:00,0.0,Y,37.7,11.3,25.9,332.0,31.3,1009.1
2009-01-20 01:32:00,0.0,Y,36.9,10.9,22.3,342.0,27.7,1009.1
2009-01-20 01:33:00,, ,,,,,,
2009-01-20 01:34:00,0.0,Y,36.7,11.4,25.9,325.0,29.5,1009.1
2009-01-20 01:35:00,0.0,Y,37.0,11.4,22.3,331.0,31.3,1009.1
2009-01-20 01:36:00,, ,,,,,,
2009-01-20 01:37:00,0.0,Y,36.4,11.6,20.5,340.0,25.9,1009.0
2009-01-20 01:38:00,0.0,Y,37.4,11.8,22.3,349.0,29.5,1009.0
2009-01-20 01:39:00,0.0,Y,37.1,11.3,22.3,352.0,29.5,1009.0
2009-01-20 01:40:00,, ,,,,,,
2009-01-20 01:41:00,0.0,Y,36.6,11.2,33.5,349.0,38.9,1009.0
2009-01-20 01:42:00,0.0,Y,36.8,11.5,24.1,328.0,27.7,1009.0
2009-01-20 01:43:00,,F,,,,,,
2009-01-20 01:44:00,,F,36.1,11.4,25.9,315.0,29.5,1008.9
2009-01-20 01:45:00,0.0,Y,35.7,11.2,24.1,322.0,29.5,1008.9
2009-01-20 01:46:00,0.0,Y,35.9,11.6,20.5,335.0,25.9,1008.9
2009-01-20 01:47:00,0.0,Y,36.1,11.4,24.1,349.0,29.5,1008.9
2009-01-20 01:48:00,0.0,Y,36.5,11.3,25.9,350.0,31.3,1008.9
2009-01-20 01:49:00,0.0,Y,37.2,11.5,20.5,354.0,25.9,1008.9
2009-01-20 01:50:00,, ,,,,,,
2009-01-20 01:51:00,0.0,Y,35.6,11.3,24.1,340.0,31.3,1008.8
2009-01-20 01:52:00,0.0,Y,35.2,11.4,25.9,342.0,33.5,1008.8
2009-01-20 01:53:00,, ,,,,,,
2009-01-20 01:54:00,0.0,Y,35.5,11.4,24.1,346.0,29.5,1008.7
2009-01-20 01:55:00,0.0,Y,35.9,11.6,22.3,357.0,29.5,1008.7
2009-01-20 01:56:00,0.0,Y,36.1,11.4,22.3,352.0,27.7,1008.7
2009-01-20 01:57:00,0.0,Y,35.4,11.5,20.5,336.0,25.9,1008.7
2009-01-20 01:58:00,, ,,,,,,
2009-01-20 01:59:00,0.0,Y,35.5,11.9,18.4,347.0,22.3,1008.6
2009-01-20 02:00:00,, ,,,,,,
2009-01-20 02:01:00,0.0,Y,35.7,11.5,20.5,6.0,27.7,1008.5
2009-01-20 02:02:00,0.0,Y,36.5,11.6,18.4,10.0,25.9,1008.4
2009-01-20 02:03:00,0.0,Y,37.3,11.9,22.3,8.0,24.1,1008.4
2009-01-20 02:04:00,, ,,,,,,
2009-01-20 02:05:00,0.0,Y,37.8,11.2,25.9,13.0,35.3,1008.4
2009-01-20 02:06:00,0.0,Y,38.2,11.1,18.4,345.0,24.1,1008.4
2009-01-20 02:07:00,0.0,Y,37.8,10.4,20.5,319.0,22.3,1008.4
2009-01-20 02:08:00,, ,,,,,,
2009-01-20 02:09:00,0.0,Y,37.5,10.4,20.5,347.0,24.1,1008.4
2009-01-20 02:10:00,, ,,,,,,
2009-01-20 02:11:00,0.0,Y,37.4,10.5,18.4,318.0,22.3,1008.3
2009-01-20 02:12:00,0.0,Y,37.2,10.4,25.9,318.0,29.5,1008.3
2009-01-20 02:13:00,0.0,Y,37.5,10.4,20.5,331.0,25.9,1008.2
2009-01-20 02:14:00,,F,,,,,,
2009-01-20 02:15:00,,F,37.4,10.5,24.1,321.0,31.3,1008.3
2009-01-20 02:16:00,0.0,Y,36.9,10.7,31.3,321.0,38.9,1008.2
2009-01-20 02:17:00,0.0,Y,37.2,10.9,27.7,331.0,33.5,1008.1
2009-01-20 02:18:00,0.0,Y,37.3,11.1,,,,1008.1
2009-01-20 02:19:00,0.0,Y,37.6,11.1,14.8,336.0,22.3,1008.0
2009-01-20 02:20:00,, ,,,,,,
2009-01-20 02:21:00,0.0,Y,36.1,10.6,16.6,354.0,24.1,1008.0
2009-01-20 02:22:00,0.0,Y,36.3,10.4,16.6,6.0,22.3,1008.0
2009-01-20 02:23:00,0.0,Y,36.1,10.9,24.1,6.0,29.5,1008.0
2009-01-20 02:24:00,0.0,Y,36.2,11.0,,,,1007.9
2009-01-20 02:25:00,0.0,Y,35.9,10.8,27.7,0.0,31.3,1008.0
2009-01-20 02:26:00,0.0,Y,35.5,10.6,22.3,3.0,27.7,1008.0
2009-01-20 02:27:00,0.0,Y,35.6,10.8,22.3,354.0,27.7,1007.9
2009-01-20 02:28:00,0.0,Y,36.0,11.2,20.5,357.0,25.9,1007.9
2009-01-20 02:29:00,, ,,,,,,
2009-01-20 02:30:00,, ,,,,,,
2009-01-20 02:31:00,0.0,Y,36.1,10.9,20.5,7.0,24.1,1007.9
2009-01-20 02:32:00,0.0,Y,37.0,10.8,18.4,0.0,24.1,1007.8
2009-01-20 02:33:00,0.0,Y,37.1,10.8,16.6,353.0,20.5,1007.8
2009-01-20 02:34:00,0.0,Y,36.5,9.9,18.4,347.0,24.1,1007.8
2009-01-20 02:35:00,0.0,Y,36.2,9.7,16.6,342.0,22.3,1007.7
2009-01-20 02:36:00,0.0,Y,36.6,9.9,16.6,322.0,24.1,1007.7
2009-01-20 02:37:00,0.0,Y,37.0,10.0,20.5,321.0,27.7,1007.7
2009-01-20 02:38:00,0.0,Y,36.5,9.9,18.4,329.0,27.7,1007.7
2009-01-20 02:39:00,, ,,,,,,
2009-01-20 02:40:00,0.0,Y,36.1,10.3,20.5,338.0,24.1,1007.7
2009-01-20 02:41:00,0.0,Y,37.4,10.2,22.3,321.0,25.9,1007.6
2009-01-20 02:42:00,0.0,Y,38.3,10.2,24.1,328.0,27.7,1007.6
2009-01-20 02:43:00,0.0,Y,37.7,9.9,20.5,347.0,25.9,1007.6
2009-01-20 02:44:00,0.0,Y,37.9,10.0,22.3,338.0,31.3,1007.6
2009-01-20 02:45:00,,F,,,,,,
2009-01-20 02:46:00,,F,38.0,10.2,,,,1007.5
2009-01-20 02:47:00,, ,,,,,,
2009-01-20 02:48:00,0.0,Y,38.2,9.7,27.7,357.0,31.3,1007.5
2009-01-20 02:49:00,0.0,Y,38.4,9.5,24.1,325.0,31.3,1007.5
2009-01-20 02:50:00,, ,,,,,,
2009-01-20 02:51:00,0.0,Y,37.9,9.4,20.5,352.0,24.1,1007.3
2009-01-20 02:52:00,0.0,Y,37.8,9.5,16.6,349.0,29.5,1007.3
2009-01-20 02:53:00,0.0,Y,37.7,9.9,24.1,354.0,29.5,1007.3
2009-01-20 02:54:00,0.0,Y,38.0,10.2,20.5,0.0,25.9,1007.3
2009-01-20 02:55:00,0.0,Y,38.5,10.0,18.4,343.0,24.1,1007.2
2009-01-20 02:56:00,0.0,Y,38.6,10.2,16.6,339.0,22.3,1007.2
2009-01-20 02:57:00,, ,,,,,,
2009-01-20 02:58:00,0.0,Y,38.6,10.5,27.7,350.0,35.3,1007.2
2009-01-20 02:59:00,, ,,,,,,
2009-01-20 03:00:00,0.0,Y,37.7,10.2,27.7,347.0,35.3,1007.2
2009-01-20 03:01:00,,F,,,,,,
2009-01-20 03:02:00,, ,,,,,,
2009-01-20 03:03:00,,F,36.7,10.0,25.9,1.0,27.7,1007.1
2009-01-20 03:04:00,0.0,Y,36.9,10.4,24.1,352.0,29.5,1007.1
2009-01-20 03:05:00,0.0,Y,36.6,10.4,25.9,350.0,29.5,1007.1
2009-01-20 03:06:00,0.0,Y,36.4,10.1,22.3,349.0,24.1,1007.1
2009-01-20 03:07:00,0.0,Y,36.8,10.5,18.4,349.0,20.5,1007.1
2009-01-20 03:08:00,, ,,,,,,
2009-01-20 03:09:00,0.0,Y,37.3,10.3,16.6,343.0,20.5,1007.0
2009-01-20 03:10:00,0.0,Y,37.4,10.5,,,,1007.0
2009-01-20 03:11:00,0.0,Y,38.1,10.1,13.0,333.0,16.6,1006.9
2009-01-20 03:12:00,, ,,,,,,
2009-01-20 03:13:00,0.0,Y,38.5,8.8,7.6,297.0,16.6,1006.9
2009-01-20 03:14:00,0.0,Y,38.9,8.7,11.2,309.0,16.6,1006.9
2009-01-20 03:15:00,0.0,Y,38.3,9.0,16.6,309.0,24.1,1006.9
2009-01-20 03:16:00,, ,,,,,,
2009-01-20 03:17:00,0.0,Y,38.3,8.7,27.7,325.0,33.5,1006.9
2009-01-20 03:18:00,, ,,,,,,
2009-01-20 03:19:00,0.0,Y,38.8,8.5,27.7,328.0,33.5,1006.9
2009-01-20 03:20:00,, ,,,,,,
2009-01-20 03:21:00,0.0,Y,39.1,9.1,20.5,335.0,29.5,1006.8
2009-01-20 03:22:00,, ,,,,,,
2009-01-20 03:23:00,0.0,Y,38.8,8.8,14.8,347.0,16.6,1006.8
2009-01-20 03:24:00,0.0,Y,38.1,8.6,24.1,298.0,31.3,1006.8
2009-01-20 03:25:00,0.0,Y,38.6,9.0,33.5,301.0,40.7,1006.7
2009-01-20 03:26:00,, ,,,,,,
2009-01-20 03:27:00,0.0,Y,39.8,9.3,27.7,304.0,38.9,1006.7
2009-01-20 03:28:00,0.0,Y,39.2,9.6,27.7,359.0,33.5,1006.7
2009-01-20 03:29:00,, ,,,,,,
2009-01-20 03:30:00,0.0,Y,39.4,9.1,24.1,0.0,31.3,1006.7
2009-01-20 03:31:00,0.0,Y,38.6,8.4,20.5,6.0,24.1,1006.7
2009-01-20 03:32:00,0.0,Y,38.6,8.4,16.6,333.0,24.1,1006.6
2009-01-20 03:33:00,0.0,Y,38.3,7.8,24.1,315.0,27.7,1006.6
2009-01-20 03:34:00,, ,,,,,,
2009-01-20 03:35:00,0.0,Y,37.9,7.9,22.3,301.0,27.7,1006.5
2009-01-20 03:36:00,0.0,Y,38.1,8.0,24.1,301.0,31.3,1006.6
2009-01-20 03:37:00,, ,,,,,,
2009-01-20 03:38:00,0.0,Y,38.1,8.3,27.7,309.0,33.5,1006.5
2009-01-20 03:39:00,, ,,,,,,
2009-01-20 03:40:00,0.0,Y,38.2,8.8,27.7,297.0,33.5,1006.5
2009-01-20 03:41:00,0.0,Y,38.0,9.0,16.6,305.0,27.7,1006.5
2009-01-20 03:42:00,0.0,Y,38.0,9.0,11.2,323.0,16.6,1006.4
2009-01-20 03:43:00,0.0,Y,38.1,9.2,11.2,302.0,16.6,1006.4
2009-01-20 03:44:00,0.0,Y,38.7,9.2,13.0,323.0,16.6,1006.4
2009-01-20 03:45:00,0.0,Y,37.7,8.2,18.4,350.0,27.7,1006.3
2009-01-20 03:46:00,, ,,,,,,
2009-01-20 03:47:00,0.0,Y,37.6,8.3,27.7,359.0,31.3,1006.3
2009-01-20 03:48:00,, ,,,,,,
2009-01-20 03:49:00,0.0,Y,37.3,8.9,16.6,4.0,22.3,1006.1
2009-01-20 03:50:00,0.0,Y,37.3,8.9,16.6,353.0,20.5,1006.1
2009-01-20 03:51:00,0.0,Y,38.1,9.2,20.5,354.0,25.9,1006.1
2009-01-20 03:52:00,0.0,Y,38.3,9.0,,,,1006.1
2009-01-20 03:53:00,0.0,Y,37.5,8.7,24.1,356.0,27.7,1006.1
2009-01-20 03:54:00,0.0,Y,37.1,8.8,24.1,342.0,25.9,1006.1
2009-01-20 03:55:00,0.0,Y,36.6,8.7,27.7,4.0,29.5,1006.1
