,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2017-02-17 07:13:00,0.0,Y,33.2,11.7,24.1,351.0,27.7,1005.8
2017-02-17 07:14:00,0.0,Y,33.2,11.7,24.1,349.0,25.9,1005.8
2017-02-17 07:15:00,0.0,Y,33.2,11.1,25.9,347.0,29.5,1005.8
2017-02-17 07:16:00,0.0,Y,33.2,11.7,25.9,350.0,33.5,1005.8
2017-02-17 07:17:00,0.0,Y,33.2,11.1,24.1,350.0,25.9,1005.8
2017-02-17 07:18:00,0.0,Y,33.1,11.0,24.1,353.0,29.5,1005.7
2017-02-17 07:19:00,0.0,Y,33.2,11.1,24.1,352.0,29.5,1005.7
2017-02-17 07:20:00,0.0,Y,33.2,11.1,24.1,352.0,27.7,1005.7
2017-02-17 07:21:00,0.0,Y,33.2,11.1,25.9,354.0,29.5,1005.6
2017-02-17 07:22:00,0.0,Y,33.2,11.1,22.3,359.0,25.9,1005.6
2017-02-17 07:23:00,0.0,Y,33.1,10.4,22.3,359.0,25.9,1005.6
2017-02-17 07:24:00,0.0,Y,33.1,10.4,25.9,357.0,31.3,1005.6
2017-02-17 07:25:00,0.0,Y,32.6,11.2,29.5,356.0,35.3,1005.7
2017-02-17 07:26:00,0.0,Y,31.7,12.0,33.5,354.0,40.7,1005.7
2017-02-17 07:27:00,0.0,Y,30.9,12.8,29.5,355.0,35.3,1005.7
2017-02-17 07:28:00,0.0,Y,30.4,13.2,31.3,359.0,33.5,1005.7
2017-02-17 07:29:00,0.0,Y,29.8,14.0,27.7,3.0,33.5,1005.7
2017-02-17 07:30:00,0.0,Y,29.5,14.5,20.5,9.0,24.1,1005.7
2017-02-17 07:31:00,0.0,Y,29.4,15.1,16.6,7.0,18.4,1005.7
2017-02-17 07:32:00,0.0,Y,29.6,15.0,14.8,3.0,16.6,1005.7
2017-02-17 07:33:00,0.0,Y,29.4,15.1,16.6,359.0,18.4,1005.7
2017-02-17 07:34:00,0.0,Y,29.2,14.6,14.8,357.0,16.6,1005.7
2017-02-17 07:35:00,0.0,Y,29.0,15.9,13.0,1.0,14.8,1005.6
2017-02-17 07:36:00,0.0,Y,28.9,15.4,11.2,1.0,13.0,1005.6
2017-02-17 07:37:00,0.0,Y,28.9,16.1,11.2,2.0,11.2,1005.6
2017-02-17 07:38:00,0.0,Y,28.9,16.1,11.2,11.0,13.0,1005.5
2017-02-17 07:39:00,0.0,Y,28.9,16.1,11.2,13.0,11.2,1005.5
2017-02-17 07:40:00,0.0,Y,28.9,15.8,11.2,12.0,11.2,1005.5
2017-02-17 07:41:00,0.0,Y,29.0,15.5,11.2,4.0,11.2,1005.6
2017-02-17 07:42:00,0.0,Y,29.1,15.6,11.2,357.0,13.0,1005.8
2017-02-17 07:43:00,0.0,Y,29.1,16.0,11.2,333.0,13.0,1006.0
2017-02-17 07:44:00,0.2,Y,28.6,16.8,14.8,283.0,16.6,1006.4
2017-02-17 07:45:00,0.0,Y,27.9,17.1,16.6,285.0,18.4,1006.7
2017-02-17 07:46:00,0.6,Y,27.2,17.4,13.0,325.0,14.8,1007.2
2017-02-17 07:47:00,0.4,Y,26.1,13.6,31.3,41.0,59.4,1007.2
2017-02-17 07:48:00,0.2,Y,26.1,13.6,64.8,44.0,94.3,1006.3
2017-02-17 07:49:00,0.2,Y,26.0,17.1,27.7,177.0,38.9,1007.8
2017-02-17 07:50:00,0.0,Y,25.6,14.7,31.3,230.0,37.1,1008.8
2017-02-17 07:51:00,0.0,Y,25.0,16.2,37.1,222.0,61.2,1008.9
2017-02-17 07:52:00,0.0,Y,23.8,16.6,53.6,228.0,64.8,1009.0
2017-02-17 07:53:00,0.0,Y,23.1,17.1,46.4,239.0,61.2,1009.3
2017-02-17 07:54:00,0.0,Y,22.8,17.5,46.4,239.0,59.4,1009.4
2017-02-17 07:55:00,0.2,Y,22.6,17.9,42.5,241.0,53.6,1009.5
2017-02-17 07:56:00,0.0,Y,22.4,18.2,50.0,247.0,63.0,1009.6
2017-02-17 07:57:00,0.2,Y,22.0,18.0,59.4,227.0,68.4,1009.7
2017-02-17 07:58:00,0.2,Y,21.8,18.4,46.4,226.0,61.2,1009.9
2017-02-17 07:59:00,0.8,Y,21.4,18.2,44.3,216.0,51.8,1009.9
2017-02-17 08:00:00,0.8,Y,21.3,18.3,44.3,223.0,53.6,1010.0
2017-02-17 08:01:00,0.8,Y,21.3,18.5,44.3,219.0,51.8,1010.1
2017-02-17 08:02:00,0.8,Y,21.2,18.6,50.0,218.0,55.4,1010.2
2017-02-17 08:03:00,0.8,Y,21.0,18.6,48.2,218.0,53.6,1010.3
2017-02-17 08:04:00,0.4,Y,21.1,18.7,48.2,221.0,57.2,1010.3
2017-02-17 08:05:00,0.2,Y,21.1,18.9,44.3,214.0,51.8,1010.4
2017-02-17 08:06:00,0.0,Y,21.1,18.9,37.1,216.0,46.4,1010.5
2017-02-17 08:07:00,0.2,Y,21.2,18.9,37.1,216.0,42.5,1010.6
2017-02-17 08:08:00,0.8,Y,21.0,18.8,42.5,202.0,51.8,1010.6
2017-02-17 08:09:00,0.8,Y,20.9,18.7,37.1,208.0,46.4,1010.7
2017-02-17 08:10:00,0.6,Y,20.9,18.8,29.5,211.0,35.3,1010.9
2017-02-17 08:11:00,0.6,Y,20.9,18.8,24.1,207.0,27.7,1010.9
2017-02-17 08:12:00,0.2,Y,21.2,19.1,29.5,204.0,35.3,1010.9
2017-02-17 08:13:00,0.2,Y,21.3,19.2,25.9,205.0,35.3,1010.7
2017-02-17 08:14:00,0.0,Y,21.4,19.1,25.9,207.0,29.5,1010.5
2017-02-17 08:15:00,0.2,Y,21.4,19.3,18.4,202.0,22.3,1010.4
2017-02-17 08:16:00,0.0,Y,21.3,19.2,20.5,207.0,27.7,1010.4
2017-02-17 08:17:00,0.0,Y,21.3,19.2,24.1,204.0,31.3,1010.3
2017-02-17 08:18:00,0.2,Y,21.5,19.4,31.3,191.0,35.3,1010.2
2017-02-17 08:19:00,0.0,Y,21.5,19.4,27.7,186.0,33.5,1010.2
2017-02-17 08:20:00,0.0,Y,21.6,19.3,31.3,184.0,37.1,1010.1
2017-02-17 08:21:00,0.0,Y,21.5,19.2,29.5,184.0,35.3,1010.1
2017-02-17 08:22:00,0.0,Y,21.4,19.1,25.9,187.0,29.5,1010.1
2017-02-17 08:23:00,0.2,Y,21.5,19.2,29.5,186.0,31.3,1010.1
2017-02-17 08:24:00,0.0,Y,21.5,19.2,27.7,175.0,29.5,1010.0
2017-02-17 08:25:00,0.0,Y,21.4,19.3,25.9,169.0,29.5,1009.9
2017-02-17 08:26:00,0.0,Y,21.4,19.3,24.1,163.0,27.7,1009.8
2017-02-17 08:27:00,0.0,Y,21.4,19.3,24.1,163.0,29.5,1009.8
2017-02-17 08:28:00,0.0,Y,21.5,19.4,29.5,163.0,31.3,1009.8
2017-02-17 08:29:00,0.0,Y,21.5,19.4,25.9,160.0,31.3,1009.8
2017-02-17 08:30:00,0.0,Y,21.5,19.4,27.7,159.0,31.3,1009.7
2017-02-17 08:31:00,0.0,Y,21.5,19.4,25.9,151.0,31.3,1009.6
2017-02-17 08:32:00,0.2,Y,21.5,19.4,22.3,149.0,25.9,1009.6
2017-02-17 08:33:00,0.0,Y,21.5,19.4,22.3,148.0,27.7,1009.5
2017-02-17 08:34:00,0.0,Y,21.6,19.5,22.3,148.0,25.9,1009.5
2017-02-17 08:35:00,0.0,Y,21.6,19.5,22.3,145.0,24.1,1009.4
2017-02-17 08:36:00,0.0,Y,21.6,19.5,22.3,143.0,29.5,1009.4
2017-02-17 08:37:00,0.0,Y,21.6,19.5,24.1,141.0,29.5,1009.4
2017-02-17 08:38:00,0.0,Y,21.6,19.5,22.3,140.0,24.1,1009.4
2017-02-17 08:39:00,0.0,Y,21.5,19.4,20.5,135.0,24.1,1009.4
2017-02-17 08:40:00,0.0,Y,21.6,19.5,22.3,126.0,25.9,1009.3
2017-02-17 08:41:00,0.0,Y,21.7,19.6,24.1,120.0,27.7,1009.2
2017-02-17 08:42:00,0.0,Y,21.7,19.8,24.1,116.0,27.7,1009.2
2017-02-17 08:43:00,0.2,Y,21.7,19.6,25.9,114.0,29.5,1009.1
2017-02-17 08:44:00,0.0,Y,21.6,19.5,27.7,109.0,35.3,1009.1
2017-02-17 08:45:00,0.0,Y,21.6,19.5,29.5,107.0,33.5,1009.0
2017-02-17 08:46:00,0.2,Y,21.6,19.5,31.3,111.0,35.3,1009.1
2017-02-17 08:47:00,0.0,Y,21.6,19.5,27.7,111.0,31.3,1009.1
2017-02-17 08:48:00,0.0,Y,21.6,19.5,27.7,113.0,33.5,1009.3
2017-02-17 08:49:00,0.0,Y,21.5,19.4,27.7,113.0,31.3,1009.4
2017-02-17 08:50:00,0.0,Y,21.6,19.5,27.7,116.0,33.5,1009.4
2017-02-17 08:51:00,0.0,Y,21.5,19.4,24.1,113.0,27.7,1009.4
2017-02-17 08:52:00,0.2,Y,21.5,19.4,27.7,111.0,31.3,1009.4
2017-02-17 08:53:00,0.0,Y,21.5,19.4,29.5,115.0,35.3,1009.4
2017-02-17 08:54:00,0.0,Y,21.5,19.4,27.7,119.0,33.5,1009.4
2017-02-17 08:55:00,0.0,Y,21.5,19.4,25.9,126.0,35.3,1009.4
2017-02-17 08:56:00,0.0,Y,21.5,19.4,27.7,125.0,31.3,1009.5
2017-02-17 08:57:00,0.0,Y,21.5,19.4,27.7,124.0,35.3,1009.5
2017-02-17 08:58:00,0.0,Y,21.5,19.4,29.5,122.0,33.5,1009.5
2017-02-17 08:59:00,0.0,Y,21.5,19.4,25.9,122.0,29.5,1009.5
2017-02-17 09:00:00,0.0,Y,21.5,19.4,24.1,117.0,27.7,1009.5
2017-02-17 09:01:00,0.0,Y,21.5,19.4,27.7,114.0,31.3,1009.5
2017-02-17 09:02:00,0.0,Y,21.6,19.5,27.7,117.0,33.5,1009.6
2017-02-17 09:03:00,0.0,Y,21.6,19.3,27.7,113.0,31.3,1009.6
2017-02-17 09:04:00,0.0,Y,21.6,19.3,27.7,113.0,31.3,1009.6
2017-02-17 09:05:00,0.0,Y,21.7,19.4,25.9,117.0,27.7,1009.6
2017-02-17 09:06:00,0.0,Y,21.7,19.4,27.7,118.0,33.5,1009.6
2017-02-17 09:07:00,0.0,Y,21.7,19.4,29.5,117.0,33.5,1009.6
2017-02-17 09:08:00,0.0,Y,21.7,19.3,29.5,113.0,31.3,1009.6
2017-02-17 09:09:00,0.0,Y,21.7,19.4,25.9,110.0,29.5,1009.6
2017-02-17 09:10:00,0.0,Y,21.7,19.4,25.9,104.0,31.3,1009.6
2017-02-17 09:11:00,0.0,Y,21.8,19.4,25.9,97.0,31.3,1009.6
2017-02-17 09:12:00,0.0,Y,21.8,19.2,27.7,96.0,31.3,1009.6
2017-02-17 09:13:00,0.0,Y,21.8,19.2,25.9,95.0,29.5,1009.6
2017-02-17 09:14:00,0.0,Y,21.8,19.2,24.1,101.0,27.7,1009.6
2017-02-17 09:15:00,0.0,Y,21.7,19.1,22.3,101.0,27.7,1009.6
2017-02-17 09:16:00,0.0,Y,21.7,19.1,22.3,105.0,25.9,1009.7
2017-02-17 09:17:00,0.0,Y,21.7,19.1,22.3,99.0,25.9,1009.7
2017-02-17 09:18:00,0.0,Y,21.7,19.1,24.1,102.0,27.7,1009.8
2017-02-17 09:19:00,0.0,Y,21.7,19.1,22.3,108.0,25.9,1009.8
2017-02-17 09:20:00,0.0,Y,21.7,19.1,18.4,103.0,24.1,1009.8
2017-02-17 09:21:00,0.0,Y,21.7,19.1,18.4,99.0,20.5,
2017-02-17 09:22:00,0.0,Y,21.7,19.1,16.6,101.0,20.5,1009.9
2017-02-17 09:23:00,0.0,Y,21.8,19.2,14.8,94.0,18.4,1010.0
2017-02-17 09:24:00,0.0,Y,21.8,19.2,13.0,91.0,16.6,1010.1
2017-02-17 09:25:00,0.0,Y,21.8,19.2,11.2,77.0,11.2,1010.2
2017-02-17 09:26:00,0.0,Y,21.8,19.0,13.0,62.0,14.8,1010.3
2017-02-17 09:27:00,0.0,Y,21.8,19.2,13.0,55.0,14.8,1010.3
2017-02-17 09:28:00,0.0,Y,21.8,19.2,14.8,44.0,16.6,1010.3
2017-02-17 09:29:00,0.0,Y,21.9,19.3,20.5,31.0,20.5,1010.3
2017-02-17 09:30:00,0.0,Y,22.1,19.3,18.4,33.0,20.5,1010.2
2017-02-17 09:31:00,0.0,Y,22.2,19.2,24.1,29.0,29.5,1010.2
2017-02-17 09:32:00,0.0,Y,22.3,19.1,16.6,25.0,20.5,1010.2
2017-02-17 09:33:00,0.0,Y,22.2,19.0,14.8,69.0,16.6,1010.1
2017-02-17 09:34:00,0.0,Y,22.0,19.0,14.8,79.0,16.6,1010.1
2017-02-17 09:35:00,0.0,Y,22.0,19.0,14.8,83.0,16.6,1010.1
2017-02-17 09:36:00,0.0,Y,21.9,19.1,16.6,89.0,20.5,1010.1
2017-02-17 09:37:00,0.0,Y,21.8,19.0,16.6,94.0,20.5,1010.1
2017-02-17 09:38:00,0.0,Y,21.8,19.0,16.6,97.0,16.6,1010.1
2017-02-17 09:39:00,0.0,Y,21.7,18.9,16.6,94.0,20.5,1010.0
2017-02-17 09:40:00,0.0,Y,21.8,19.0,14.8,89.0,16.6,1010.1
2017-02-17 09:41:00,0.0,Y,21.8,19.0,16.6,76.0,20.5,1010.1
2017-02-17 09:42:00,0.0,Y,21.8,19.0,14.8,69.0,16.6,1010.2
2017-02-17 09:43:00,0.0,Y,21.9,18.9,16.6,60.0,18.4,1010.2
2017-02-17 09:44:00,0.0,Y,22.0,19.0,16.6,54.0,20.5,1010.2
2017-02-17 09:45:00,0.0,Y,22.0,18.8,16.6,60.0,20.5,1010.2
2017-02-17 09:46:00,0.0,Y,22.1,18.9,20.5,62.0,22.3,1010.2
2017-02-17 09:47:00,0.0,Y,22.1,18.9,22.3,61.0,24.1,1010.2
2017-02-17 09:48:00,0.0,Y,22.1,18.7,22.3,62.0,25.9,1010.2
2017-02-17 09:49:00,0.0,Y,22.0,18.8,20.5,66.0,22.3,1010.2
2017-02-17 09:50:00,0.0,Y,22.0,18.8,18.4,68.0,22.3,1010.1
2017-02-17 09:51:00,0.0,Y,21.9,18.7,18.4,66.0,20.5,1010.2
2017-02-17 09:52:00,0.0,Y,21.9,18.7,16.6,64.0,20.5,1010.2
2017-02-17 09:53:00,0.0,Y,21.9,18.7,18.4,57.0,22.3,1010.2
2017-02-17 09:54:00,0.0,Y,22.1,18.7,20.5,56.0,24.1,1010.2
2017-02-17 09:55:00,0.0,Y,22.1,18.7,18.4,56.0,20.5,1010.2
2017-02-17 09:56:00,0.0,Y,22.1,18.7,18.4,63.0,20.5,1010.2
2017-02-17 09:57:00,0.0,Y,22.0,18.6,14.8,63.0,20.5,1010.2
2017-02-17 09:58:00,0.0,Y,22.0,18.6,14.8,74.0,16.6,1010.2
2017-02-17 09:59:00,0.0,Y,22.0,18.8,14.8,66.0,16.6,1010.2
2017-02-17 10:00:00,0.0,Y,21.9,18.7,14.8,69.0,16.6,1010.2
2017-02-17 10:01:00,0.0,Y,21.9,18.5,14.8,67.0,16.6,1010.2
2017-02-17 10:02:00,0.0,Y,21.9,18.7,14.8,66.0,16.6,1010.2
2017-02-17 10:03:00,0.0,Y,21.9,18.7,14.8,73.0,16.6,1010.2
2017-02-17 10:04:00,0.0,Y,21.9,18.5,14.8,74.0,16.6,1010.2
2017-02-17 10:05:00,0.0,Y,21.9,18.5,14.8,78.0,14.8,1010.2
2017-02-17 10:06:00,0.0,Y,21.9,18.7,11.2,84.0,13.0,1010.1
2017-02-17 10:07:00,0.0,Y,21.9,18.7,13.0,82.0,14.8,1010.1
2017-02-17 10:08:00,0.0,Y,21.9,18.7,11.2,83.0,13.0,1010.1
2017-02-17 10:09:00,0.0,Y,21.9,18.7,11.2,86.0,11.2,1010.1
2017-02-17 10:10:00,0.0,Y,21.9,18.7,9.4,84.0,11.2,1010.1
2017-02-17 10:11:00,0.0,Y,21.9,18.7,9.4,86.0,11.2,1010.1
2017-02-17 10:12:00,0.0,Y,21.9,18.7,7.6,95.0,9.4,1010.1
2017-02-17 10:13:00,0.0,Y,21.9,18.7,7.6,91.0,9.4,1010.1
2017-02-17 10:14:00,0.0,Y,21.9,18.5,11.2,95.0,13.0,1010.1
2017-02-17 10:15:00,0.0,Y,22.0,18.6,11.2,98.0,13.0,1010.0
2017-02-17 10:16:00,0.0,Y,21.9,18.7,13.0,99.0,14.8,1010.0
2017-02-17 10:17:00,0.0,Y,22.0,18.8,13.0,99.0,14.8,1009.9
2017-02-17 10:18:00,0.0,Y,22.0,18.8,14.8,99.0,16.6,1009.9
2017-02-17 10:19:00,0.0,Y,22.0,18.8,13.0,95.0,14.8,1009.9
2017-02-17 10:20:00,0.0,Y,22.0,18.8,13.0,88.0,16.6,1010.0
2017-02-17 10:21:00,0.0,Y,22.0,18.8,13.0,69.0,14.8,1010.0
2017-02-17 10:22:00,0.0,Y,22.0,18.6,14.8,70.0,14.8,1010.0
2017-02-17 10:23:00,0.0,Y,22.0,18.4,13.0,78.0,14.8,1010.0
2017-02-17 10:24:00,0.0,Y,22.0,18.6,13.0,76.0,14.8,1010.0
2017-02-17 10:25:00,0.0,Y,22.0,18.4,16.6,79.0,20.5,1009.9
2017-02-17 10:26:00,0.0,Y,22.1,18.5,16.6,76.0,20.5,1009.9
2017-02-17 10:27:00,0.0,Y,22.0,18.6,14.8,78.0,16.6,1009.8
2017-02-17 10:28:00,0.0,Y,22.1,18.5,16.6,72.0,18.4,1009.8
2017-02-17 10:29:00,0.0,Y,22.0,18.4,14.8,71.0,16.6,1009.8
2017-02-17 10:30:00,0.0,Y,22.0,18.4,16.6,75.0,18.4,1009.8
2017-02-17 10:31:00,0.0,Y,22.0,18.4,13.0,77.0,14.8,1009.8
2017-02-17 10:32:00,0.0,Y,22.0,18.4,14.8,71.0,16.6,1009.8
2017-02-17 10:33:00,0.0,Y,22.0,18.4,14.8,67.0,16.6,1009.8
2017-02-17 10:34:00,0.0,Y,22.0,18.4,11.2,73.0,14.8,1009.8
2017-02-17 10:35:00,0.0,Y,22.0,18.4,13.0,79.0,13.0,1009.8
2017-02-17 10:36:00,0.0,Y,22.0,18.4,11.2,81.0,14.8,1009.8
2017-02-17 10:37:00,0.0,Y,22.1,18.5,18.4,84.0,20.5,1009.8
2017-02-17 10:38:00,0.0,Y,22.1,18.5,16.6,80.0,20.5,1009.8
2017-02-17 10:39:00,0.0,Y,22.1,18.5,18.4,86.0,20.5,1009.8
2017-02-17 10:40:00,0.0,Y,22.1,18.5,16.6,84.0,20.5,1009.8
2017-02-17 10:41:00,0.0,Y,22.1,18.5,14.8,90.0,18.4,1009.8
2017-02-17 10:42:00,0.0,Y,22.1,18.5,18.4,94.0,20.5,1009.8
2017-02-17 10:43:00,0.0,Y,22.2,18.6,16.6,98.0,22.3,1009.7
2017-02-17 10:44:00,0.0,Y,22.1,18.5,16.6,101.0,20.5,1009.7
2017-02-17 10:45:00,0.0,Y,22.1,18.3,18.4,99.0,20.5,1009.7
2017-02-17 10:46:00,0.0,Y,22.1,18.3,18.4,100.0,20.5,1009.8
2017-02-17 10:47:00,0.0,Y,22.2,18.2,20.5,93.0,22.3,1009.8
2017-02-17 10:48:00,0.0,Y,22.2,18.4,18.4,92.0,20.5,1009.8
2017-02-17 10:49:00,0.0,Y,22.2,18.2,18.4,90.0,24.1,1009.8
2017-02-17 10:50:00,0.0,Y,22.1,18.3,18.4,89.0,22.3,1009.8
2017-02-17 10:51:00,0.0,Y,22.1,18.3,18.4,90.0,22.3,1009.8
2017-02-17 10:52:00,0.0,Y,22.2,18.4,18.4,89.0,18.4,1009.8
2017-02-17 10:53:00,0.0,Y,22.1,18.3,14.8,89.0,18.4,1009.8
2017-02-17 10:54:00,0.0,Y,22.1,18.3,18.4,90.0,20.5,1009.8
2017-02-17 10:55:00,0.0,Y,22.1,18.3,18.4,88.0,20.5,1009.8
2017-02-17 10:56:00,0.0,Y,22.1,18.3,18.4,93.0,22.3,1009.7
2017-02-17 10:57:00,0.0,Y,22.2,18.2,20.5,94.0,22.3,1009.7
2017-02-17 10:58:00,0.0,Y,22.1,18.3,18.4,96.0,20.5,1009.7
2017-02-17 10:59:00,0.0,Y,22.2,18.2,18.4,96.0,20.5,1009.7
2017-02-17 11:00:00,0.0,Y,22.1,18.1,18.4,98.0,22.3,1009.7
2017-02-17 11:01:00,0.0,Y,22.2,18.4,16.6,99.0,20.5,1009.7
2017-02-17 11:02:00,0.0,Y,22.1,18.1,18.4,93.0,24.1,1009.7
2017-02-17 11:03:00,0.0,Y,22.2,18.4,16.6,100.0,18.4,1009.7
2017-02-17 11:04:00,0.0,Y,22.1,18.1,14.8,96.0,16.6,1009.7
2017-02-17 11:05:00,0.0,Y,22.1,18.3,13.0,91.0,14.8,1009.8
2017-02-17 11:06:00,0.0,Y,22.1,18.3,13.0,90.0,13.0,1009.8
2017-02-17 11:07:00,0.0,Y,22.1,18.3,13.0,91.0,14.8,1009.8
2017-02-17 11:08:00,0.0,Y,22.2,18.2,13.0,89.0,16.6,1009.8
2017-02-17 11:09:00,0.0,Y,22.2,18.2,14.8,90.0,16.6,1009.8
2017-02-17 11:10:00,0.0,Y,22.3,18.3,16.6,84.0,20.5,1009.9
2017-02-17 11:11:00,0.0,Y,22.2,18.2,16.6,88.0,18.4,1009.9
2017-02-17 11:12:00,0.0,Y,22.3,18.3,14.8,95.0,16.6,1009.9
2017-02-17 11:13:00,0.0,Y,22.2,18.2,16.6,100.0,18.4,1009.9
2017-02-17 11:14:00,0.0,Y,22.2,18.2,14.8,100.0,16.6,1009.9
2017-02-17 11:15:00,0.0,Y,22.2,18.2,14.8,99.0,16.6,1009.9
2017-02-17 11:16:00,0.0,Y,22.1,18.1,13.0,96.0,14.8,1009.9
2017-02-17 11:17:00,0.0,Y,22.1,18.1,13.0,93.0,14.8,1009.9
2017-02-17 11:18:00,0.0,Y,22.2,18.2,11.2,97.0,13.0,1009.9
2017-02-17 11:19:00,0.0,Y,22.2,18.2,13.0,94.0,13.0,1009.9
2017-02-17 11:20:00,0.0,Y,22.1,18.1,13.0,97.0,14.8,1009.9
2017-02-17 11:21:00,0.0,Y,22.5,18.1,16.6,98.0,20.5,1009.9
2017-02-17 11:22:00,0.0,Y,22.6,18.2,14.8,91.0,16.6,1009.9
2017-02-17 11:23:00,0.0,Y,22.5,18.1,13.0,86.0,13.0,1009.9
2017-02-17 11:24:00,0.0,Y,22.4,18.2,11.2,78.0,11.2,1009.9
2017-02-17 11:25:00,0.0,Y,22.4,18.2,9.4,86.0,11.2,1009.9
2017-02-17 11:26:00,0.0,Y,22.3,18.1,9.4,105.0,9.4,1009.9
2017-02-17 11:27:00,0.0,Y,22.3,18.1,11.2,98.0,13.0,1009.9
2017-02-17 11:28:00,0.0,Y,22.2,18.2,9.4,112.0,11.2,1009.9
2017-02-17 11:29:00,0.0,Y,22.2,18.2,9.4,109.0,11.2,1009.9
2017-02-17 11:30:00,0.0,Y,22.2,18.0,7.6,98.0,9.4,1009.9
2017-02-17 11:31:00,0.0,Y,22.2,18.0,7.6,94.0,9.4,1010.0
2017-02-17 11:32:00,0.0,Y,22.2,18.0,9.4,89.0,9.4,1009.9
2017-02-17 11:33:00,0.0,Y,22.2,18.2,9.4,83.0,9.4,1010.0
2017-02-17 11:34:00,0.0,Y,22.1,18.1,7.6,96.0,9.4,1010.0
2017-02-17 11:35:00,0.0,Y,22.1,18.1,9.4,95.0,11.2,1010.0
2017-02-17 11:36:00,0.0,Y,22.1,18.1,11.2,91.0,11.2,1010.0
2017-02-17 11:37:00,0.0,Y,22.0,18.0,11.2,90.0,11.2,1010.0
2017-02-17 11:38:00,0.0,Y,22.0,18.0,11.2,87.0,13.0,1010.0
2017-02-17 11:39:00,0.0,Y,22.3,18.1,13.0,86.0,14.8,1010.0
2017-02-17 11:40:00,0.0,Y,22.3,17.9,11.2,78.0,13.0,1010.0
2017-02-17 11:41:00,0.0,Y,22.4,17.8,13.0,82.0,14.8,1010.0
2017-02-17 11:42:00,0.0,Y,22.6,17.7,13.0,77.0,16.6,1010.0
2017-02-17 11:43:00,0.0,Y,22.6,17.9,11.2,75.0,13.0,1010.0
2017-02-17 11:44:00,0.0,Y,22.6,18.2,11.2,78.0,11.2,1010.0
2017-02-17 11:45:00,0.0,Y,22.4,18.0,11.2,87.0,13.0,1010.0
2017-02-17 11:46:00,0.0,Y,22.4,18.0,11.2,88.0,13.0,1010.0
2017-02-17 11:47:00,0.0,Y,22.4,17.8,13.0,79.0,14.8,1010.0
2017-02-17 11:48:00,0.0,Y,22.4,17.8,13.0,80.0,14.8,1009.9
2017-02-17 11:49:00,0.0,Y,22.5,17.8,13.0,78.0,14.8,1009.9
2017-02-17 11:50:00,0.0,Y,22.3,17.7,13.0,73.0,14.8,1010.0
2017-02-17 11:51:00,0.0,Y,22.5,17.8,11.2,76.0,14.8,1010.0
2017-02-17 11:52:00,0.0,Y,22.3,17.7,11.2,82.0,11.2,1010.0
2017-02-17 11:53:00,0.0,Y,22.3,17.4,11.2,78.0,13.0,1010.0
2017-02-17 11:54:00,0.0,Y,22.6,17.9,13.0,77.0,13.0,1010.0
2017-02-17 11:55:00,0.0,Y,22.6,17.7,14.8,82.0,16.6,1010.0
2017-02-17 11:56:00,0.0,Y,22.6,17.9,14.8,84.0,14.8,1009.9
2017-02-17 11:57:00,0.0,Y,22.6,17.7,13.0,84.0,14.8,1010.0
2017-02-17 11:58:00,0.0,Y,22.4,17.5,13.0,83.0,14.8,1010.0
2017-02-17 11:59:00,0.0,Y,22.3,17.7,11.2,88.0,11.2,1010.0
2017-02-17 12:00:00,0.0,Y,22.5,17.8,11.2,89.0,13.0,1010.0
2017-02-17 12:01:00,0.0,Y,22.4,17.8,11.2,82.0,13.0,1010.1
2017-02-17 12:02:00,0.0,Y,22.1,17.2,11.2,83.0,11.2,1010.1
2017-02-17 12:03:00,0.0,Y,22.6,17.9,9.4,80.0,9.4,1010.1
2017-02-17 12:04:00,0.0,Y,22.2,17.6,9.4,82.0,9.4,1010.0
2017-02-17 12:05:00,0.0,Y,22.4,17.5,9.4,80.0,11.2,1010.0
2017-02-17 12:06:00,0.0,Y,22.6,17.9,11.2,89.0,11.2,1010.0
2017-02-17 12:07:00,0.0,Y,22.3,17.7,11.2,85.0,11.2,1010.0
2017-02-17 12:08:00,0.0,Y,22.0,17.2,13.0,82.0,14.8,1010.0
2017-02-17 12:09:00,0.0,Y,22.1,17.0,13.0,79.0,14.8,1010.0
2017-02-17 12:10:00,0.0,Y,22.6,17.5,13.0,71.0,14.8,1009.9
2017-02-17 12:11:00,0.0,Y,22.3,17.2,13.0,76.0,14.8,1009.9
2017-02-17 12:12:00,0.0,Y,22.2,17.3,13.0,84.0,13.0,1009.9
2017-02-17 12:13:00,0.0,Y,22.0,17.2,13.0,78.0,13.0,1009.9
2017-02-17 12:14:00,0.0,Y,22.0,17.2,14.8,82.0,16.6,1009.9
2017-02-17 12:15:00,0.0,Y,22.4,17.5,14.8,76.0,16.6,1009.9
2017-02-17 12:16:00,0.0,Y,22.6,16.1,14.8,81.0,14.8,1009.8
2017-02-17 12:17:00,0.0,Y,22.5,17.6,14.8,86.0,14.8,1009.8
2017-02-17 12:18:00,0.0,Y,21.9,19.9,14.8,85.0,18.4,1009.8
2017-02-17 12:19:00,0.0,Y,25.4,20.2,16.6,87.0,20.5,1009.7
2017-02-17 12:20:00,0.0,Y,22.1,17.0,16.6,87.0,18.4,1009.7
2017-02-17 12:21:00,0.0,Y,22.4,20.4,16.6,87.0,20.5,1009.7
2017-02-17 12:22:00,0.0,Y,22.0,14.6,16.6,83.0,18.4,1009.7
